0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.283185e+00	0.000000e+00
0.000000e+00	1.000000e+01	4.163336e-16	1.569051e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.404963e+02	0.000000e+00
3.141593e-02	9.999963e-01	7.375607e-05	8.296615e-08	2.094257e-02	4.657412e+00	6.314454e+00	6.283151e+00	1.636247e+00
3.141593e-02	1.000000e+01	1.387779e-16	1.569051e+00	6.283185e+00	0.000000e+00	0.000000e+00	1.404963e+02	0.000000e+00
1.171962e-01	9.999493e-01	2.781870e-04	1.135914e-06	7.805888e-02	4.509315e+00	6.399839e+00	6.282708e+00	1.813006e+00
1.171962e-01	1.000000e+01	4.163401e-16	1.569051e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.404963e+02	0.000000e+00
1.214408e+01	9.990170e-01	6.636429e-04	4.172730e-03	6.227188e+00	3.191608e+00	1.216840e+01	6.273923e+00	2.750110e+00
1.214408e+01	1.000000e+01	1.473923e-16	1.569051e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.404963e+02	0.000000e+00
2.413006e+01	9.980641e-01	1.693178e-03	1.268631e-02	2.301896e-02	2.913463e+00	5.341379e+00	6.264948e+00	2.407168e+00
2.413006e+01	1.000000e+01	1.706460e-16	1.569051e+00	6.283185e+00	0.000000e+00	0.000000e+00	1.404963e+02	0.000000e+00
3.608860e+01	9.982961e-01	2.203840e-03	1.676568e-02	2.258499e-02	2.992981e+00	4.785481e+00	6.267133e+00	1.774233e+00
3.608860e+01	1.000000e+01	1.055077e-16	1.569051e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.404963e+02	0.000000e+00
4.807982e+01	9.979034e-01	2.714334e-03	1.141920e-02	3.331575e-02	2.957045e+00	4.260843e+00	6.263436e+00	1.275673e+00
4.807982e+01	1.000000e+01	2.947846e-16	1.569051e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.404963e+02	0.000000e+00
6.011956e+01	9.985710e-01	3.581015e-03	2.940664e-03	2.833649e-01	2.731779e+00	3.767226e+00	6.269722e+00	7.569908e-01
6.011956e+01	1.000000e+01	0.000000e+00	1.569051e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.404963e+02	0.000000e+00
7.210925e+01	9.999463e-01	4.501814e-03	6.838897e-04	1.365924e+00	1.765267e+00	3.213452e+00	6.282679e+00	8.300484e-02
7.210925e+01	1.000000e+01	2.482534e-17	1.569051e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.404963e+02	0.000000e+00
8.408759e+01	9.987381e-01	3.720248e-03	5.303694e-03	1.076455e-01	3.188897e+00	8.934605e+00	6.271296e+00	5.633572e+00
