0.000000e+00	9.000000e+00	7.163402e-04	4.978714e-04	5.599319e-02	4.882975e+00	8.408549e+00	3.630774e+01	3.469120e+00
0.000000e+00	2.323747e+01	9.600979e-03	9.036869e-04	3.389089e+00	2.656025e+00	9.916476e+00	1.502249e+02	3.858673e+00
0.000000e+00	3.064562e+01	1.731513e-02	9.846109e-04	1.449068e+00	4.313218e+00	6.037024e+00	2.269033e+02	2.843326e-01
0.000000e+00	3.623869e+01	1.287266e-02	1.233931e-03	5.908119e-01	3.795901e+00	6.787226e+00	2.909931e+02	2.417689e+00
0.000000e+00	4.455427e+01	3.506473e-02	1.094576e-03	2.436690e+00	1.661545e+00	6.961522e+00	3.956398e+02	2.881773e+00
0.000000e+00	5.382453e+01	2.221230e-02	3.428788e-04	4.432583e+00	4.710515e+00	1.198184e+01	5.239436e+02	2.851648e+00
0.000000e+00	6.269477e+01	5.228442e-02	6.667843e-04	4.437386e+00	3.044212e-01	7.881231e+00	6.569243e+02	3.139637e+00
0.000000e+00	7.565315e+01	2.349794e-02	6.354452e-04	5.015961e+00	3.862571e+00	1.165293e+01	8.684986e+02	2.790822e+00
1.000000e-02	9.000003e+00	7.161650e-04	4.978713e-04	5.599344e-02	4.882262e+00	8.410281e+00	3.630776e+01	3.471561e+00
1.000000e-02	2.323744e+01	9.600646e-03	9.036884e-04	3.389090e+00	2.656256e+00	9.916890e+00	1.502246e+02	3.858855e+00
1.000000e-02	3.064569e+01	1.731684e-02	9.846102e-04	1.449062e+00	4.313342e+00	6.037304e+00	2.269040e+02	2.845005e-01
1.000000e-02	3.623909e+01	1.286894e-02	1.233883e-03	5.908146e-01	3.796872e+00	6.787428e+00	2.909979e+02	2.416927e+00
1.000000e-02	4.455376e+01	3.507395e-02	1.094570e-03	2.436659e+00	1.661254e+00	6.961698e+00	3.956330e+02	2.882242e+00
1.000000e-02	5.382443e+01	2.221445e-02	3.428779e-04	4.432574e+00	4.710542e+00	1.198196e+01	5.239421e+02	2.851745e+00
1.000000e-02	6.269477e+01	5.228429e-02	6.667846e-04	4.437386e+00	3.044328e-01	7.881325e+00	6.569244e+02	3.139711e+00
1.000000e-02	7.565331e+01	2.349541e-02	6.354448e-04	5.015960e+00	3.862561e+00	1.165301e+01	8.685015e+02	2.790902e+00
3.431514e-02	9.000010e+00	7.157271e-04	4.978712e-04	5.599404e-02	4.880519e+00	8.414491e+00	3.630780e+01	3.477505e+00
3.431514e-02	2.323737e+01	9.599842e-03	9.036921e-04	3.389091e+00	2.656817e+00	9.917898e+00	1.502239e+02	3.859294e+00
3.431514e-02	3.064586e+01	1.732100e-02	9.846087e-04	1.449049e+00	4.313644e+00	6.037984e+00	2.269059e+02	2.849083e-01
3.431514e-02	3.624007e+01	1.285995e-02	1.233767e-03	5.908211e-01	3.799234e+00	6.787920e+00	2.910097e+02	2.415074e+00
3.431514e-02	4.455251e+01	3.509637e-02	1.094556e-03	2.436585e+00	1.660549e+00	6.962126e+00	3.956163e+02	2.883383e+00
