9.649075e+01	9.001327e+00	2.244210e-03	4.959077e-04	3.925546e-02	3.227233e+00	6.225619e+00	3.631577e+01	2.959943e+00
9.649075e+01	2.287487e+01	1.242914e-02	9.059043e-04	3.380561e+00	4.618624e+00	1.401932e+01	1.467225e+02	6.013570e+00
9.649075e+01	3.581484e+01	2.700955e-01	7.905956e-04	1.137185e+00	5.748598e+00	8.134802e+00	2.866703e+02	1.793820e+00
9.649075e+01	2.959042e+01	5.232350e-01	9.174979e-03	2.291562e+00	3.711744e+00	7.826466e+00	2.147092e+02	2.609537e+00
9.649075e+01	3.133127e+05	9.998980e-01	4.399578e-03	5.608973e+00	3.910849e+00	1.580301e+01	2.333098e+08	5.389379e+00
9.649075e+01	5.247770e+01	4.806380e-02	3.429436e-04	4.419726e+00	5.029898e+00	1.314489e+01	5.044015e+02	3.647196e+00
9.649075e+01	6.175324e+01	7.309006e-02	6.564240e-04	4.408230e+00	3.612613e-01	8.831302e+00	6.421818e+02	3.951822e+00
9.649075e+01	7.629838e+01	1.513959e-02	6.335464e-04	5.013214e+00	3.629928e+00	1.235480e+01	8.796331e+02	3.695571e+00
